car_maker_name,car_segment_name,energy,body_style,code_age,age_years,log_total_vehicles
MERCEDES,Classe E,ESS-MHEV,BERLINE,3 to 5 years old,5.2,3.4473914226872866
MERCEDES,Classe CLK,DIES,CABRIOLET,6 to 10 years old,6.3,6.8795938939297745
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,2.1,2.599066116261274
AUDI,A4,ESS,BERLINE,6 to 10 years old,12.0,6.648748015709351
MERCEDES,Classe E,DIES,BREAK,2 years old,0.5,4.734701502265828
MERCEDES,Classe E,DIES,BERLINE,2 years old,11.1,6.625400584739658
MERCEDES,Classe CLK,DIES,CABRIOLET,11 years and older,9.7,6.7248503707263465
DACIA,Dokker,ESS,UTILITAIRE,6 to 10 years old,11.7,4.6436406305421585
PEUGEOT,3008,DIES,SUV,11 years and older,3.9,5.4007652472236956
AUDI,A7,ESS,BERLINE,6 to 10 years old,12.0,4.087736963824237
MERCEDES,Classe E,ESS,CABRIOLET,3 to 5 years old,3.1,6.210559544852719
MERCEDES,Classe E,LPG,BERLINE,3 to 5 years old,8.9,5.840866464326027
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,2.1,3.136528986449946
MERCEDES,Classe E,DIES,BERLINE,2 years old,0.6,3.3325801050069037
BMW,X6,ESS,SUV,11 years and older,1.0,4.762139617654613
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,9.7,5.507666703426886
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,11.7,4.349291129304603
VOLKSWAGEN,Passat,ELEC,BERLINE,3 to 5 years old,8.8,3.2903742452470714
SEAT,Ibiza,ESS,BREAK,6 to 10 years old,0.8,8.235372354747277
AUDI,A6,ESS,BERLINE,6 to 10 years old,3.6,5.619871145732394
RENAULT,Megane,ESS,BREAK,6 to 10 years old,7.4,6.759264783643641
MERCEDES,Classe C,DIES,COUPE,6 to 10 years old,12.0,4.8889962917425915
VOLKSWAGEN,Golf,DIES,BERLINE,11 years and older,11.3,7.462816513683967
MERCEDES,Classe E,DIES,BREAK,6 to 10 years old,12.0,7.454800848908144
OPEL,Astra,ESS,BERLINE,11 years and older,11.6,4.44609806915881
RENAULT,Megane,ESS,BERLINE,11 years and older,3.7,3.7464443588849274
MERCEDES,Classe A,ESS,BERLINE,1 year old,0.8,9.465257475277294
MERCEDES,Classe E,DIES,BERLINE,1 year old,7.2,8.300647705942737
VOLKSWAGEN,Golf,DIES,BERLINE,6 to 10 years old,9.3,3.161860920670681
AUDI,Q3,ESS,SUV,11 years and older,10.4,6.040923830263925
MERCEDES,Classe CLK,ETH,COUPE,2 years old,0.5,5.885725823587247
PEUGEOT,308,DIES,CABRIOLET,11 years and older,9.8,1.2989465718755533
MERCEDES,Classe C,DIES,CABRIOLET,11 years and older,0.8,5.964500368243927
MERCEDES,Sprinter,ESS-MHEV,UTILITAIRE,2 years old,0.5,5.0796314478451565
AUDI,A7,DIES,BERLINE,2 years old,0.9,6.699438441440853
MERCEDES,Classe E,DIES,BREAK,11 years and older,6.5,4.02470880662757
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,9.8,6.586366679983846
MERCEDES,Classe S,ESS,CABRIOLET,6 to 10 years old,2.1,7.1980692815953455
MERCEDES,Classe E,ESS,BERLINE,11 years and older,9.8,8.53614006005777
PEUGEOT,308,ESS,BERLINE,2 years old,7.8,3.2365294581747808
PEUGEOT,3008,DIES,SUV,3 to 5 years old,10.4,5.103190218962114
MERCEDES,Classe E,HYB-ESS,COUPE,11 years and older,0.5,1.9455499260309055
MERCEDES,Classe C,DIES,BREAK,3 to 5 years old,1.2,1.2692379762626065
MERCEDES,Classe A,DIES,BERLINE,11 years and older,1.3,6.699838142819011
MERCEDES,Classe E,DIES,BERLINE,11 years and older,10.8,11.187355438167415
RENAULT,Megane,ESS,COUPE,11 years and older,2.5,3.277910972328466
AUDI,TT,DIES,COUPE,11 years and older,11.3,2.5844948964032115
TOYOTA,RAV4,ESS,SUV,11 years and older,10.9,4.02089951554168
FIAT,500,ESS,BERLINE,2 years old,0.6,5.451486039133969
RENAULT,Megane,ESS,BERLINE,11 years and older,7.5,3.669459468565538
FIAT,Linea,DIES,BERLINE,11 years and older,10.8,5.714755811966765
BMW,Serie 3,DIES,BREAK,11 years and older,7.0,5.555187942240717
RENAULT,Kangoo,ESS,MONOSPACE,6 to 10 years old,11.0,5.029846229214337
MERCEDES,Classe E,ESS,COUPE,Less than 1 year old,10.0,3.837675300310063
CITROEN,Jumpy,DIES,UTILITAIRE,11 years and older,3.4,3.0592910794492267
MERCEDES,Classe E,ESS,CABRIOLET,11 years and older,10.3,8.265666705517619
AUDI,Q3,DIES,SUV,2 years old,0.6,3.2393915777459448
FIAT,500,DIES,BERLINE,6 to 10 years old,12.0,10.514699709751017
VOLKSWAGEN,Polo,HYB-ESS,BERLINE,6 to 10 years old,8.6,5.660145633117856
MERCEDES,Classe C,ESS,BERLINE,Less than 1 year old,3.8,4.310408826551217
RENAULT,Megane,DIES,BREAK,2 years old,6.1,5.35031630139409
BMW,Serie 3,DIES,CABRIOLET,2 years old,0.5,2.094677962586
BMW,Serie 4,DIES,BERLINE,11 years and older,11.4,5.24106912633289
OPEL,Astra,DIES-MHEV,BREAK,2 years old,0.5,5.728136201776143
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,0.7,5.824902000533973
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,0.5,2.5936100516337044
MERCEDES,Classe C,ESS,COUPE,Less than 1 year old,1.6,9.34665729609923
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,12.0,1.8491844852533963
AUDI,A4,DIES,BERLINE,11 years and older,7.0,4.590910828465897
SKODA,Yeti,DIES,SUV,1 year old,1.8,3.658028923952296
AUDI,A5,DIES,BERLINE,3 to 5 years old,0.8,2.647452021932915
BMW,X3,ESS,SUV,11 years and older,1.0,5.48560879378632
AUDI,A2,DIES,BERLINE,11 years and older,2.7,3.0343863246654115
SKODA,Superb,ESS,BREAK,1 year old,0.5,1.8518942711267103
MERCEDES,Classe C,ESS,BERLINE,11 years and older,11.2,8.437082227624858
ALFA ROMEO,Stelvio,DIES,SUV,3 to 5 years old,3.2,8.900325246251034
SEAT,Leon,DIES,BERLINE,2 years old,0.6,1.9570822705807667
VOLKSWAGEN,Golf,ESS,BERLINE,11 years and older,3.9,6.807443098694922
MERCEDES,Classe C,ESS,COUPE,11 years and older,11.9,3.205713509475908
RENAULT,Talisman,ESS,BERLINE,6 to 10 years old,11.9,5.323862518707177
VOLKSWAGEN,Polo,HYB-ESS,BERLINE,11 years and older,2.6,5.995109685026775
VOLKSWAGEN,Golf,ESS,BREAK,11 years and older,0.9,1.2276251810396808
AUDI,A8,DIES,BERLINE,6 to 10 years old,0.5,2.4695832547986445
AUDI,A7,ESS,BERLINE,11 years and older,0.7,4.1667564382490765
OPEL,Movano,ESS,UTILITAIRE,6 to 10 years old,12.0,4.541349770896734
BMW,X1,DIES,SUV,Less than 1 year old,0.9,4.033919367115447
MERCEDES,Classe E,ESS,BREAK,1 year old,0.7,4.267157743384977
JEEP,Wrangler,ESS,SUV,2 years old,2.1,7.0518743745042025
MERCEDES,Classe C,DIES,COUPE,2 years old,10.2,6.132017132723418
MERCEDES,Classe C,ESS,BERLINE,Less than 1 year old,0.9,8.842527056331727
MERCEDES,Classe E,DIES,CABRIOLET,1 year old,0.5,1.8775125856247012
MERCEDES,Classe C,DIES,BERLINE,11 years and older,5.5,5.136580968964067
MERCEDES,Classe C,DIES-MHEV,BREAK,11 years and older,5.6,6.930771240319926
AUDI,Q5,ELEC,SUV,3 to 5 years old,1.6,4.815475844574445
AUDI,A3,DIES,BERLINE,11 years and older,1.4,5.456882210659223
MERCEDES,Classe E,DIES,BERLINE,11 years and older,7.7,2.7393842880149775
MERCEDES,Classe E,DIES,BREAK,6 to 10 years old,12.0,3.3686761835222248
AUDI,A6,ESS,BERLINE,11 years and older,11.3,4.616232350150493
MERCEDES,Classe E,ESS,BREAK,3 to 5 years old,11.6,8.35213151217129
DACIA,Dokker,DIES,UTILITAIRE,11 years and older,8.4,5.2794554897728005
MERCEDES,Classe C,DIES,BERLINE,11 years and older,12.0,9.471132295192959
PEUGEOT,3008,DIES,SUV,3 to 5 years old,1.4,3.5734490427417693
MERCEDES,Classe C,ESS,CABRIOLET,11 years and older,11.8,2.75218893085891
MINI,Mini,DIES,BERLINE,1 year old,11.7,3.097089521601605
VOLVO,XC40,DIES,SUV,1 year old,3.4,5.4790289511703625
MERCEDES,Classe S,DIES,BERLINE,3 to 5 years old,4.0,6.80547209045259
MERCEDES,Classe E,ESS,CABRIOLET,6 to 10 years old,12.0,5.862844227712637
BMW,X1,DIES,SUV,11 years and older,1.2,7.786724383314434
MERCEDES,Classe A,DIES,BERLINE,11 years and older,9.6,3.749192403427691
MERCEDES,Classe E,ESS,BERLINE,11 years and older,2.6,2.6235664736358584
MERCEDES,Classe C,ESS,BERLINE,Less than 1 year old,3.3,4.497835593493979
RENAULT,Megane,DIES,BREAK,6 to 10 years old,7.8,5.204701778197919
OPEL,Astra,DIES,COUPE,6 to 10 years old,11.2,4.631009712039906
MERCEDES,Classe E,ESS,CABRIOLET,2 years old,0.6,2.890315588287061
PORSCHE,911 type 991,ESS,CABRIOLET,11 years and older,8.3,2.0506961786730304
MERCEDES,Classe E,ESS,CABRIOLET,2 years old,8.0,6.158643220013628
BMW,Serie 5,ESS,BERLINE,1 year old,0.6,4.823730656095816
RENAULT,Kangoo,DIES,SUV,2 years old,0.6,5.0527865335257305
AUDI,A4,DIES,BERLINE,11 years and older,6.9,4.719041242974239
MERCEDES,Classe E,DIES,BERLINE,1 year old,11.1,2.38636000392367
MERCEDES,Classe SL,DIES,CABRIOLET,11 years and older,9.9,5.037186867702571
SEAT,Leon,DIES,BREAK,6 to 10 years old,7.1,6.690400317642243
BMW,Serie 4,DIES,BERLINE,6 to 10 years old,2.2,6.952271454787323
MERCEDES,Classe S,DIES,CABRIOLET,6 to 10 years old,9.9,9.517192040012665
MERCEDES,Classe E,DIES,BERLINE,1 year old,0.6,2.6478242723942524
PEUGEOT,308,ESS,BERLINE,6 to 10 years old,1.4,9.485929489687482
OPEL,Astra,ESS,BERLINE,11 years and older,0.7,8.964767160648663
BMW,iX,DIES,SUV,11 years and older,1.1,6.335394771462043
BMW,Serie 3,DIES,BERLINE,2 years old,3.7,2.821434765244654
BMW,Serie 3,ESS,COUPE,3 to 5 years old,8.1,4.384955381978476
MERCEDES,Classe E,DIES,COUPE,6 to 10 years old,7.4,3.8227999655148093
MERCEDES,Classe E,DIES,BREAK,2 years old,1.6,5.411754495719474
MERCEDES,Classe E,DIES,BREAK,11 years and older,11.0,4.6294543016171055
RENAULT,Laguna,DIES,COUPE,11 years and older,11.8,8.193375409185835
MERCEDES,Classe C,ESS,BERLINE,3 to 5 years old,0.6,5.062778650593975
NISSAN,Qashqai,DIES,SUV,11 years and older,2.6,6.714822167727689
JEEP,Compass,ESS,SUV,3 to 5 years old,5.5,3.5036351326765507
SKODA,Octavia,DIES,BERLINE,11 years and older,11.0,10.379313666957056
MERCEDES,Classe E,ESS,BERLINE,Less than 1 year old,2.7,3.80630306663536
CITROEN,C5 Aircross,DIES,SUV,11 years and older,4.7,6.478928721074102
MERCEDES,Classe C,DIES,BERLINE,11 years and older,0.5,7.070338246806278
MERCEDES,Classe C,ESS,BERLINE,11 years and older,10.4,7.51253572569516
MERCEDES,Classe C,DIES,BREAK,11 years and older,1.4,7.15040192708871
MERCEDES,Classe E,LPG,COUPE,6 to 10 years old,11.9,9.195405688732528
VOLKSWAGEN,Passat,ESS,BREAK,6 to 10 years old,11.4,9.75006247736118
VOLKSWAGEN,Golf,ESS,BERLINE,11 years and older,9.5,6.1730473296970265
MERCEDES,Classe M,ESS,SUV,11 years and older,10.5,8.921792217999764
MERCEDES,Classe E,ESS,CABRIOLET,11 years and older,10.1,2.2560332856358833
MERCEDES,Classe E,DIES,BERLINE,11 years and older,11.2,5.947526294099708
MERCEDES,Classe E,ESS,CABRIOLET,3 to 5 years old,7.3,2.9869078982311423
VOLKSWAGEN,Passat,DIES,BERLINE,2 years old,1.3,6.757819702872964
RENAULT,Kangoo,HYB-ESS,SUV,3 to 5 years old,9.7,4.892483306514078
MERCEDES,Classe S,DIES,BERLINE,11 years and older,4.2,4.674901231475435
BMW,Serie 4,ESS,BERLINE,3 to 5 years old,2.9,3.7782301640152927
MERCEDES,Classe E,ESS,CABRIOLET,11 years and older,11.8,8.906394374511072
VOLKSWAGEN,Golf,ESS,BREAK,3 to 5 years old,10.6,3.5747194217324276
OPEL,Astra,ESS,CABRIOLET,11 years and older,6.3,6.463295018969876
VOLKSWAGEN,Golf,ESS,BERLINE,1 year old,0.5,6.29077216709298
VOLKSWAGEN,Passat,ESS,BERLINE,1 year old,8.4,1.9711642403935996
MERCEDES,Classe E,ESS,BREAK,1 year old,9.6,4.327890501487495
MERCEDES,Classe S,ESS,BERLINE,11 years and older,8.2,9.020172980120776
OPEL,Astra,DIES,BREAK,3 to 5 years old,2.4,2.555414895124911
MERCEDES,Classe C,ESS,CABRIOLET,3 to 5 years old,1.1,3.0749044997593815
RENAULT,Megane,ESS,COUPE,11 years and older,9.3,1.5139669528203616
MERCEDES,Classe C,ESS,BERLINE,2 years old,12.0,3.8106621297180636
PEUGEOT,308,DIES,BERLINE,3 to 5 years old,2.4,5.5944033700796005
RENAULT,Megane,DIES,BREAK,11 years and older,4.5,5.296995035396376
NISSAN,Pathfinder,DIES,SUV,11 years and older,11.7,6.920307230384702
MERCEDES,Classe E,ESS,BREAK,11 years and older,10.0,8.255915627240281
VOLKSWAGEN,Golf,ESS,BREAK,11 years and older,10.0,6.384196177988241
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,11.9,6.57508324971613
MERCEDES,Classe E,ESS,CABRIOLET,2 years old,4.6,2.553771108371689
KIA,Cee'd,ESS,BREAK,6 to 10 years old,10.4,4.114822647768503
TOYOTA,Avensis,ESS,BERLINE,6 to 10 years old,11.0,3.4993245741053354
SKODA,Rapid,DIES,BERLINE,11 years and older,11.8,9.67431386877539
SKODA,Octavia,ESS,BERLINE,2 years old,5.5,1.9647721540670144
SKODA,Fabia,ESS,BERLINE,11 years and older,1.8,4.103006122453265
AUDI,A4,DIES,BREAK,6 to 10 years old,3.2,1.9709687629230161
FORD,Mondeo,DIES,BERLINE,11 years and older,2.5,8.490711170454322
MERCEDES,Classe E,ESS,BERLINE,11 years and older,1.7,2.2488974589996005
MERCEDES,Classe E,ESS,BERLINE,2 years old,0.9,5.867735154835958
VOLKSWAGEN,New Beetle,ESS,BERLINE,3 to 5 years old,5.5,1.8520322076832945
VOLKSWAGEN,Tiguan,DIES,SUV,3 to 5 years old,5.0,4.628338487797354
OPEL,Astra,ESS-MHEV,BERLINE,11 years and older,11.6,8.384159527032176
MERCEDES,Classe E,DIES,BREAK,11 years and older,10.3,7.233525836396211
VOLKSWAGEN,Passat,ESS,BERLINE,3 to 5 years old,10.7,9.097095484070572
HYUNDAI,Santa Fe,DIES,SUV,3 to 5 years old,1.8,1.5646561310992886
AUDI,A6,DIES,SUV,1 year old,8.3,4.259386903186478
AUDI,A6,ESS,SUV,3 to 5 years old,7.5,2.562430792950023
MERCEDES,Classe CLK,DIES,CABRIOLET,11 years and older,3.2,6.200514611482523
BMW,i3,ESS-MHEV,BERLINE,3 to 5 years old,1.4,2.8387231474829324
PORSCHE,Macan,ESS,SUV,6 to 10 years old,7.8,4.148745092844527
RENAULT,Scenic,DIES,SUV,1 year old,1.3,5.181341620166963
MERCEDES,Classe C,DIES,BERLINE,6 to 10 years old,7.1,4.915386865240988
MERCEDES,Classe C,CNG,CABRIOLET,3 to 5 years old,0.7,9.555919733488718
HYUNDAI,i30,ESS,BERLINE,3 to 5 years old,11.7,1.8947560663977125
RENAULT,Megane,DIES,BREAK,11 years and older,3.6,7.460227129782644
MERCEDES,Classe C,DIES,BERLINE,6 to 10 years old,3.1,4.733665981386281
AUDI,A6,ESS,SUV,11 years and older,6.2,6.612011810413763
RENAULT,Megane,DIES,BERLINE,6 to 10 years old,11.6,7.030299995789658
PEUGEOT,Partner,ESS,MONOSPACE,2 years old,10.8,6.244099545489445
AUDI,A6,ESS,SUV,1 year old,7.7,5.607434070243096
MERCEDES,Classe C,DIES,CABRIOLET,3 to 5 years old,7.8,5.333236078407322
BMW,Serie 3,ESS,BREAK,6 to 10 years old,4.8,8.442542284601355
FORD,Fusion,ESS,BERLINE,3 to 5 years old,3.7,7.201312830990886
RENAULT,Megane,DIES,BERLINE,6 to 10 years old,6.4,3.789493817986428
VOLKSWAGEN,Passat,ESS,COUPE,1 year old,8.1,6.718526680225496
MERCEDES,Classe E,DIES,BREAK,11 years and older,0.9,3.1609138232738863
HONDA,CR-V,DIES,SUV,3 to 5 years old,7.5,8.862765906646352
MERCEDES,Classe E,DIES,BERLINE,2 years old,0.5,3.0291636252457277
PEUGEOT,308,DIES,BREAK,6 to 10 years old,5.7,6.335351009072585
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,11.9,10.46662874750566
MERCEDES,Classe C,ESS-MHEV,COUPE,11 years and older,11.9,2.832011151115512
BMW,Serie 3,ESS,BERLINE,11 years and older,11.9,1.3833529289428863
MERCEDES,Classe E,LPG,COUPE,1 year old,1.8,2.930795260312199
KIA,Cee'd,ELEC,BERLINE,3 to 5 years old,11.9,3.412090945500535
MERCEDES,Classe E,ESS,BREAK,11 years and older,10.2,7.797406767788556
PEUGEOT,308,ESS,BREAK,6 to 10 years old,6.4,5.613204386218379
CITROEN,C3,DIES,BERLINE,11 years and older,10.1,6.9980709146424145
PORSCHE,Cayman type 718,DIES,COUPE,6 to 10 years old,11.9,3.1661121272151656
MERCEDES,Classe E,DIES,BREAK,6 to 10 years old,11.6,6.652987228242007
MERCEDES,Classe E,ETH,BREAK,3 to 5 years old,3.7,4.475045224112104
SKODA,Superb,DIES,BERLINE,3 to 5 years old,8.4,3.79015909723301
AUDI,A6,ESS,BERLINE,11 years and older,5.5,7.916284505641451
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,5.0,1.3556077670890418
MERCEDES,Classe E,DIES,BERLINE,11 years and older,8.9,5.014492303490653
BMW,X5,DIES,SUV,1 year old,0.5,4.047691536500287
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,11.1,4.839728627910271
MERCEDES,Classe B,ESS,MONOSPACE,1 year old,0.5,2.2717368065263015
AUDI,A5,ESS,BERLINE,6 to 10 years old,11.7,5.60748048809
MERCEDES,Classe E,DIES,COUPE,3 to 5 years old,7.9,7.075299249704872
MERCEDES,Classe E,DIES,BREAK,3 to 5 years old,11.2,3.262789178589017
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,7.7,4.073738572442473
PEUGEOT,3008,ESS,SUV,11 years and older,0.9,7.344888980364196
MERCEDES,Classe C,DIES,BREAK,11 years and older,6.3,5.499513127401279
MERCEDES,Classe C,DIES,BERLINE,2 years old,3.5,3.2807310757507926
CITROEN,Berlingo,ESS,UTILITAIRE,6 to 10 years old,11.7,8.199436372859541
MERCEDES,SLS,DIES,COUPE,11 years and older,8.9,11.11748777912285
MERCEDES,Sprinter,DIES-MHEV,UTILITAIRE,Less than 1 year old,10.4,2.7597325640737163
MERCEDES,Classe M,ESS,SUV,3 to 5 years old,0.8,2.5553333620399084
MERCEDES,Classe E,HYB-ESS,BREAK,6 to 10 years old,4.1,4.245830585638348
CITROEN,DS 3,DIES,BERLINE,2 years old,0.5,2.126382394371743
PEUGEOT,3008,DIES,SUV,1 year old,7.7,5.49800174804242
AUDI,R8,DIES,COUPE,3 to 5 years old,10.0,4.12978788969951
AUDI,A7,DIES,BERLINE,3 to 5 years old,1.1,5.9481302281767
RENAULT,Megane,ESS,CABRIOLET,11 years and older,3.9,3.6684608135204844
MERCEDES,Classe C,ESS,BERLINE,3 to 5 years old,10.9,3.1992353700192364
MERCEDES,Classe E,DIES,BREAK,3 to 5 years old,0.6,2.662764441874308
RENAULT,Clio,ESS,BERLINE,11 years and older,11.5,9.555956983974417
AUDI,A6,ESS,BERLINE,6 to 10 years old,4.9,5.906132603650485
MERCEDES,Classe E,ESS,BREAK,11 years and older,2.6,2.3608827867343507
RENAULT,Megane,DIES,BERLINE,1 year old,4.0,5.6059365869817555
MERCEDES,Classe E,ESS,BREAK,11 years and older,4.8,6.96256350718461
MERCEDES,Classe S,ESS,BERLINE,6 to 10 years old,11.5,6.8156363822993615
CITROEN,C3,DIES,BERLINE,11 years and older,5.6,5.94046078317282
MERCEDES,Classe B,DIES,MONOSPACE,11 years and older,10.0,4.505813947380704
MERCEDES,Classe E,ESS-MHEV,BERLINE,1 year old,0.6,5.823705715487761
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,5.1,2.8926140728664542
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,7.9,2.2897848681289905
AUDI,A3,ESS,BERLINE,1 year old,1.4,5.782338951487778
VOLKSWAGEN,Tiguan,HYB-ESS,SUV,11 years and older,0.5,2.0245116162654884
BMW,X3,DIES,SUV,11 years and older,0.6,2.3455644063878007
AUDI,A4,DIES,BREAK,11 years and older,10.8,7.044651818573119
MERCEDES,Classe E,ESS,CABRIOLET,Less than 1 year old,1.7,7.868645480757135
BMW,M2,ESS,COUPE,6 to 10 years old,11.8,8.32768307751098
MERCEDES,Classe C,DIES,BERLINE,11 years and older,11.9,6.088611804446607
MERCEDES,Classe S,ESS,COUPE,11 years and older,2.1,2.0745958903928257
AUDI,A6,DIES,BERLINE,11 years and older,8.8,8.40147115463473
MERCEDES,Classe E,DIES,CABRIOLET,3 to 5 years old,0.5,1.2949235525867493
MERCEDES,GLB,ESS,SUV,11 years and older,1.2,2.0213893287974893
FIAT,Stilo,ESS,BREAK,6 to 10 years old,2.2,5.718528456854975
MERCEDES,Classe E,DIES,BERLINE,2 years old,1.4,10.473143819695743
RENAULT,Megane,ESS,BERLINE,6 to 10 years old,10.8,8.169010188910404
MERCEDES,Classe E,DIES,BERLINE,Less than 1 year old,0.5,3.6499849383442236
MERCEDES,Classe B,ESS,MONOSPACE,11 years and older,10.5,4.628111148384586
MERCEDES,Classe S,DIES,BERLINE,6 to 10 years old,6.1,10.794549932127632
OPEL,Astra,DIES,BERLINE,3 to 5 years old,9.6,6.994747730716539
MERCEDES,Classe E,ESS,BREAK,3 to 5 years old,1.1,8.095216774774297
BMW,M3,DIES,BERLINE,6 to 10 years old,2.6,5.034235348453946
MERCEDES,Classe R,ESS,SUV,6 to 10 years old,6.9,7.613532708911338
MERCEDES,Classe E,DIES,COUPE,6 to 10 years old,7.5,3.274126856549188
MERCEDES,Classe E,DIES,BREAK,11 years and older,8.5,1.9474820957945091
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,1.4,7.350584309583285
MERCEDES,Classe E,ESS,BREAK,11 years and older,3.0,3.907014513770175
AUDI,A1,ESS,BERLINE,6 to 10 years old,11.1,2.6490406085549933
MERCEDES,Classe E,DIES,BERLINE,11 years and older,1.2,9.109340221400497
FORD,Focus,DIES,BERLINE,2 years old,6.4,4.797081904148372
MERCEDES,Classe C,ETH,BREAK,6 to 10 years old,11.7,5.739353675379068
RENAULT,Laguna,ESS,BERLINE,6 to 10 years old,11.8,10.477210224286381
FIAT,500,ESS,SUV,11 years and older,11.3,3.1293918278636443
CITROEN,C3,ESS,BERLINE,Less than 1 year old,7.3,9.59314572936027
AUDI,R8,DIES,COUPE,2 years old,1.3,2.7840121812538294
VAUXHALL,Astra,DIES-MHEV,CABRIOLET,11 years and older,5.8,2.6564481779088993
VOLKSWAGEN,Passat,ESS,BERLINE,3 to 5 years old,7.2,7.939367552155465
MERCEDES,GT,DIES,COUPE,6 to 10 years old,3.7,2.2131594079835484
MERCEDES,Classe S,DIES,BERLINE,1 year old,9.7,3.2615320031323414
OPEL,Mokka,DIES,SUV,1 year old,11.2,1.386291286111784
BMW,Serie 5,ESS,BREAK,11 years and older,8.3,8.426995823741855
FIAT,Grande Punto,HYB-ESS,BERLINE,2 years old,1.0,3.835003936546622
BMW,Serie 6,DIES,BERLINE,11 years and older,3.2,9.31825645609478
MERCEDES,Classe B,ESS,MONOSPACE,11 years and older,2.1,8.13107273185198
MERCEDES,Classe S,DIES,COUPE,11 years and older,2.9,3.4652033722327893
AUDI,A6,DIES,SUV,2 years old,11.2,2.981870675275263
MERCEDES,Classe S,ESS,BERLINE,6 to 10 years old,11.3,3.5790829487887095
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,8.9,2.177958494406016
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,10.8,5.64493173491248
AUDI,A5,ESS,CABRIOLET,Less than 1 year old,0.5,3.8527536612017768
DACIA,Sandero,ESS,BERLINE,11 years and older,11.5,5.8987736277486915
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,2.2,9.298275761486437
RENAULT,Kangoo,ESS,UTILITAIRE,6 to 10 years old,7.8,10.303974054954704
AUDI,A3,DIES,BERLINE,6 to 10 years old,4.5,4.0857684424450325
AUDI,A4,ESS,BERLINE,6 to 10 years old,6.5,1.2941827479855201
MERCEDES,Classe E,DIES,COUPE,11 years and older,0.7,4.671643606554748
MERCEDES,Classe S,ESS,BERLINE,2 years old,3.4,1.3158301651363677
BMW,X3,ESS,SUV,3 to 5 years old,6.3,8.251417824163163
MERCEDES,Classe E,ESS,BERLINE,11 years and older,4.7,3.90387478649168
AUDI,A5,ESS,BERLINE,6 to 10 years old,4.5,5.555573008175231
MERCEDES,Classe C,ESS,BERLINE,3 to 5 years old,1.6,6.78701923258958
MERCEDES,Classe E,DIES,COUPE,Less than 1 year old,0.6,3.7225830923318313
MERCEDES,Classe E,ESS,BERLINE,Less than 1 year old,6.7,2.821082611244133
RENAULT,Megane,DIES,COUPE,3 to 5 years old,2.6,2.409590250108076
MERCEDES,Classe E,HYB-ESS,CABRIOLET,6 to 10 years old,1.2,1.7974017541467755
RENAULT,Megane,HYB-ESS,COUPE,11 years and older,6.3,6.601995996981484
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,11.7,8.817110779641142
VOLKSWAGEN,Crafter,DIES,UTILITAIRE,11 years and older,9.5,1.4173780803862654
PEUGEOT,307,ESS,BREAK,6 to 10 years old,11.9,3.760495569738767
AUDI,A4,HYB-ESS,BREAK,3 to 5 years old,5.0,6.471073837422355
MERCEDES,Classe E,ESS,BERLINE,2 years old,2.2,5.188138150866791
MERCEDES,Classe E,HYB-ESS,BERLINE,11 years and older,2.5,2.0138570137907257
RENAULT,Megane,ETH,BERLINE,6 to 10 years old,11.9,4.40210679270863
MERCEDES,Classe E,ESS,BREAK,11 years and older,7.8,5.125434632779404
FORD,Focus,DIES,BERLINE,11 years and older,1.5,4.333529892874213
KIA,Sportage,DIES,SUV,1 year old,0.9,3.704482303990699
AUDI,A4,DIES,BERLINE,Less than 1 year old,4.7,3.195098521979445
AUDI,TT,DIES,CABRIOLET,6 to 10 years old,11.9,7.734642534941703
MERCEDES,Classe C,ESS,BREAK,6 to 10 years old,9.4,5.996908945111932
MERCEDES,Classe E,DIES,CABRIOLET,3 to 5 years old,2.3,4.487893781994507
